x-axis,B,2,3,4
+1.2700E-03,-53.8000E-03,+151.8250E-03,-1.8750E-03,+46.8500E-03
+1.2800E-03,-91.3000E-03,+133.0750E-03,+1.2500E-03,+60.9125E-03
+1.2900E-03,-122.5500E-03,+117.4500E-03,-1.8750E-03,+79.6625E-03
+1.3000E-03,-150.6750E-03,+89.3250E-03,-1.8750E-03,+82.7875E-03
+1.3100E-03,-175.6750E-03,+61.2000E-03,-1.8750E-03,+93.7250E-03
+1.3200E-03,-191.3000E-03,+26.8250E-03,-1.8750E-03,+84.3500E-03
+1.3300E-03,-200.6750E-03,-1.3000E-03,-1.8750E-03,+82.7875E-03
+1.3400E-03,-210.0500E-03,-35.6750E-03,+1.2500E-03,+82.7875E-03
+1.3500E-03,-203.8000E-03,-66.9250E-03,+1.2500E-03,+74.9750E-03
+1.3600E-03,-197.5500E-03,-91.9250E-03,-5.0000E-03,+67.1625E-03
+1.3700E-03,-181.9250E-03,-120.0500E-03,-1.8750E-03,+64.0375E-03
+1.3800E-03,-160.0500E-03,-141.9250E-03,-142.5000E-03,+48.4125E-03
+1.3900E-03,-131.9250E-03,-157.5500E-03,-155.0000E-03,+34.3500E-03
+1.4000E-03,-100.6750E-03,-170.0500E-03,-167.5000E-03,+24.9750E-03
+1.4100E-03,-66.3000E-03,-173.1750E-03,-170.6250E-03,+7.7875E-03
+1.4200E-03,-35.0500E-03,-166.9250E-03,-167.5000E-03,+1.5375E-03
+1.4300E-03,+5.5750E-03,-160.6750E-03,-158.1250E-03,-18.7750E-03
+1.4400E-03,+43.0750E-03,-148.1750E-03,-148.7500E-03,-32.8375E-03
+1.4500E-03,+74.3250E-03,-126.3000E-03,-126.8750E-03,-39.0875E-03
+1.4600E-03,+105.5750E-03,-104.4250E-03,-105.0000E-03,-50.0250E-03
+1.4700E-03,+136.8250E-03,-79.4250E-03,-73.7500E-03,-56.2750E-03
+1.4800E-03,+158.7000E-03,-48.1750E-03,-45.6250E-03,-56.2750E-03
+1.4900E-03,+174.3250E-03,-16.9250E-03,-14.3750E-03,-59.4000E-03
+1.5000E-03,+183.7000E-03,+20.5750E-03,+13.7500E-03,-50.0250E-03
+1.5100E-03,+186.8250E-03,+48.7000E-03,+48.1250E-03,-50.0250E-03
+1.5200E-03,+183.7000E-03,+76.8250E-03,+76.2500E-03,-32.8375E-03
+1.5300E-03,+171.2000E-03,+101.8250E-03,-5.0000E-03,-32.8375E-03
+1.5400E-03,+152.4500E-03,+129.9500E-03,-5.0000E-03,-21.9000E-03
+1.5500E-03,+127.4500E-03,+148.7000E-03,-1.8750E-03,-6.2750E-03
+1.5600E-03,+102.4500E-03,+161.2000E-03,-1.8750E-03,+6.2250E-03
+1.5700E-03,+71.2000E-03,+170.5750E-03,-1.8750E-03,+28.1000E-03
+1.5800E-03,+27.4500E-03,+170.5750E-03,-5.0000E-03,+43.7250E-03
+1.5900E-03,-3.8000E-03,+167.4500E-03,-1.8750E-03,+70.2875E-03
+1.6000E-03,-38.1750E-03,+158.0750E-03,-1.8750E-03,+73.4125E-03
+1.6100E-03,-78.8000E-03,+142.4500E-03,-5.0000E-03,+84.3500E-03
+1.6200E-03,-110.0500E-03,+120.5750E-03,-1.8750E-03,+89.0375E-03
+1.6300E-03,-141.3000E-03,+95.5750E-03,-1.8750E-03,+107.7875E-03
+1.6400E-03,-166.3000E-03,+67.4500E-03,-5.0000E-03,+112.4750E-03
+1.6500E-03,-188.1750E-03,+36.2000E-03,+1.2500E-03,+121.8500E-03
+1.6600E-03,-203.8000E-03,+11.2000E-03,+1.2500E-03,+114.0375E-03
+1.6700E-03,-213.1750E-03,-26.3000E-03,+4.3750E-03,+117.1625E-03
+1.6800E-03,-206.9250E-03,-57.5500E-03,-5.0000E-03,+101.5375E-03
+1.6900E-03,-197.5500E-03,-88.8000E-03,-86.2500E-03,+95.2875E-03
+1.7000E-03,-188.1750E-03,-110.6750E-03,-111.2500E-03,+89.0375E-03
+1.7100E-03,-172.5500E-03,-135.6750E-03,-136.2500E-03,+76.5375E-03
+1.7200E-03,-141.3000E-03,-154.4250E-03,-151.8750E-03,+62.4750E-03
+1.7300E-03,-110.0500E-03,-163.8000E-03,-161.2500E-03,+49.9750E-03
+1.7400E-03,-78.8000E-03,-170.0500E-03,-170.6250E-03,+34.3500E-03
+1.7500E-03,-41.3000E-03,-170.0500E-03,-167.5000E-03,+28.1000E-03
+1.7600E-03,-6.9250E-03,-170.0500E-03,-161.2500E-03,+14.0375E-03
+1.7700E-03,+27.4500E-03,-151.3000E-03,-155.0000E-03,-25.0E-06
+1.7800E-03,+64.9500E-03,-135.6750E-03,-139.3750E-03,-7.8375E-03
+1.7900E-03,+96.2000E-03,-110.6750E-03,-111.2500E-03,-21.9000E-03
+1.8000E-03,+130.5750E-03,-88.8000E-03,-89.3750E-03,-31.2750E-03
+1.8100E-03,+152.4500E-03,-54.4250E-03,-58.1250E-03,-42.2125E-03
+1.8200E-03,+168.0750E-03,-26.3000E-03,-26.8750E-03,-40.6500E-03
+1.8300E-03,+183.7000E-03,+8.0750E-03,+4.3750E-03,-37.5250E-03
+1.8400E-03,+180.5750E-03,+36.2000E-03,-5.0000E-03,-25.0250E-03
+1.8500E-03,+183.7000E-03,+67.4500E-03,-8.1250E-03,-20.3375E-03
+1.8600E-03,+177.4500E-03,+92.4500E-03,-1.8750E-03,-14.0875E-03
+1.8700E-03,+158.7000E-03,+120.5750E-03,-5.0000E-03,-4.7125E-03
+1.8800E-03,+136.8250E-03,+142.4500E-03,-5.0000E-03,+7.7875E-03
+1.8900E-03,+108.7000E-03,+158.0750E-03,-1.8750E-03,+23.4125E-03
+1.9000E-03,+77.4500E-03,+167.4500E-03,-1.8750E-03,+42.1625E-03
+1.9100E-03,+43.0750E-03,+170.5750E-03,-5.0000E-03,+56.2250E-03
+1.9200E-03,+8.7000E-03,+167.4500E-03,-1.8750E-03,+65.6000E-03
+1.9300E-03,-31.9250E-03,+161.2000E-03,-1.8750E-03,+78.1000E-03
+1.9400E-03,-66.3000E-03,+148.7000E-03,-5.0000E-03,+92.1625E-03
+1.9500E-03,-100.6750E-03,+129.9500E-03,-1.8750E-03,+112.4750E-03
+1.9600E-03,-131.9250E-03,+104.9500E-03,-1.8750E-03,+112.4750E-03
+1.9700E-03,-160.0500E-03,+73.7000E-03,-1.8750E-03,+124.9750E-03
+1.9800E-03,-181.9250E-03,+48.7000E-03,+1.2500E-03,+126.5375E-03
+1.9900E-03,-197.5500E-03,+14.3250E-03,+1.2500E-03,+129.6625E-03
+2.0000E-03,-206.9250E-03,-16.9250E-03,-17.5000E-03,+126.5375E-03
+2.0100E-03,-206.9250E-03,-48.1750E-03,-48.7500E-03,+124.9750E-03
+2.0200E-03,-203.8000E-03,-76.3000E-03,-73.7500E-03,+114.0375E-03
+2.0300E-03,-191.3000E-03,-104.4250E-03,-101.8750E-03,+106.2250E-03
+2.0400E-03,-178.8000E-03,-126.3000E-03,-130.0000E-03,+96.8500E-03
+2.0500E-03,-150.6750E-03,-148.1750E-03,-142.5000E-03,+78.1000E-03
+2.0600E-03,-122.5500E-03,-157.5500E-03,-161.2500E-03,+68.7250E-03
+2.0700E-03,-88.1750E-03,-166.9250E-03,-167.5000E-03,+53.1000E-03
+2.0800E-03,-53.8000E-03,-173.1750E-03,-170.6250E-03,+48.4125E-03
+2.0900E-03,-19.4250E-03,-170.0500E-03,-167.5000E-03,+28.1000E-03
+2.1000E-03,+18.0750E-03,-157.5500E-03,-158.1250E-03,+17.1625E-03
+2.1100E-03,+52.4500E-03,-145.0500E-03,-142.5000E-03,-25.0E-06
+2.1200E-03,+86.8250E-03,-123.1750E-03,-120.6250E-03,-9.4000E-03
+2.1300E-03,+118.0750E-03,-95.0500E-03,-95.6250E-03,-21.9000E-03
+2.1400E-03,+143.0750E-03,-70.0500E-03,-70.6250E-03,-23.4625E-03
+2.1500E-03,+164.9500E-03,-38.8000E-03,-8.1250E-03,-20.3375E-03
+2.1600E-03,+177.4500E-03,-1.3000E-03,-8.1250E-03,-31.2750E-03
+2.1700E-03,+183.7000E-03,+29.9500E-03,-8.1250E-03,-21.9000E-03
+2.1800E-03,+183.7000E-03,+58.0750E-03,-5.0000E-03,-17.2125E-03
+2.1900E-03,+174.3250E-03,+86.2000E-03,-5.0000E-03,-15.6500E-03
+2.2000E-03,+161.8250E-03,+114.3250E-03,-5.0000E-03,-25.0E-06
+2.2100E-03,+143.0750E-03,+133.0750E-03,-5.0000E-03,+18.7250E-03
+2.2200E-03,+118.0750E-03,+151.8250E-03,-1.8750E-03,+31.2250E-03
+2.2300E-03,+93.0750E-03,+164.3250E-03,+1.2500E-03,+40.6000E-03
+2.2400E-03,+55.5750E-03,+170.5750E-03,-1.8750E-03,+46.8500E-03
+2.2500E-03,+21.2000E-03,+173.7000E-03,-5.0000E-03,+67.1625E-03
+2.2600E-03,-19.4250E-03,+164.3250E-03,-5.0000E-03,+84.3500E-03
+2.2700E-03,-53.8000E-03,+154.9500E-03,-1.8750E-03,+96.8500E-03
+2.2800E-03,-88.1750E-03,+139.3250E-03,-5.0000E-03,+107.7875E-03
+2.2900E-03,-122.5500E-03,+117.4500E-03,-1.8750E-03,+121.8500E-03
+2.3000E-03,-150.6750E-03,+86.2000E-03,+85.6250E-03,+121.8500E-03
+2.3100E-03,-175.6750E-03,+58.0750E-03,+54.3750E-03,+131.2250E-03
+2.3200E-03,-194.4250E-03,+23.7000E-03,+23.1250E-03,+131.2250E-03
+2.3300E-03,-206.9250E-03,-4.4250E-03,-5.0000E-03,+131.2250E-03
+2.3400E-03,-206.9250E-03,-38.8000E-03,-36.2500E-03,+126.5375E-03
+2.3500E-03,-203.8000E-03,-66.9250E-03,-67.5000E-03,+120.2875E-03
+2.3600E-03,-197.5500E-03,-98.1750E-03,-95.6250E-03,+107.7875E-03
+2.3700E-03,-181.9250E-03,-120.0500E-03,-123.7500E-03,+107.7875E-03
+2.3800E-03,-160.0500E-03,-141.9250E-03,-142.5000E-03,+89.0375E-03
+2.3900E-03,-135.0500E-03,-154.4250E-03,-155.0000E-03,+74.9750E-03
+2.4000E-03,-103.8000E-03,-166.9250E-03,-164.3750E-03,+56.2250E-03
+2.4100E-03,-69.4250E-03,-173.1750E-03,-167.5000E-03,+39.0375E-03
+2.4200E-03,-28.8000E-03,-166.9250E-03,-167.5000E-03,+26.5375E-03
+2.4300E-03,+8.7000E-03,-163.8000E-03,-158.1250E-03,+10.9125E-03
+2.4400E-03,+39.9500E-03,-148.1750E-03,-145.6250E-03,+3.1000E-03
+2.4500E-03,+77.4500E-03,-129.4250E-03,-126.8750E-03,-10.9625E-03
+2.4600E-03,+108.7000E-03,-107.5500E-03,-8.1250E-03,-25.0250E-03
+2.4700E-03,+133.7000E-03,-79.4250E-03,-11.2500E-03,-28.1500E-03
+2.4800E-03,+158.7000E-03,-51.3000E-03,-11.2500E-03,-32.8375E-03
+2.4900E-03,+168.0750E-03,-16.9250E-03,-8.1250E-03,-28.1500E-03
+2.5000E-03,+183.7000E-03,+11.2000E-03,-5.0000E-03,-28.1500E-03
+2.5100E-03,+183.7000E-03,+48.7000E-03,-5.0000E-03,-25.0250E-03
+2.5200E-03,+180.5750E-03,+76.8250E-03,-1.8750E-03,-15.6500E-03
+2.5300E-03,+168.0750E-03,+104.9500E-03,-1.8750E-03,-1.5875E-03
+2.5400E-03,+152.4500E-03,+129.9500E-03,-5.0000E-03,+3.1000E-03
+2.5500E-03,+127.4500E-03,+151.8250E-03,-1.8750E-03,+14.0375E-03
+2.5600E-03,+99.3250E-03,+161.2000E-03,-1.8750E-03,+21.8500E-03
+2.5700E-03,+68.0750E-03,+170.5750E-03,-1.8750E-03,+34.3500E-03
+2.5800E-03,+30.5750E-03,+170.5750E-03,-5.0000E-03,+46.8500E-03
+2.5900E-03,-10.0500E-03,+167.4500E-03,-1.8750E-03,+73.4125E-03
+2.6000E-03,-44.4250E-03,+161.2000E-03,+1.2500E-03,+82.7875E-03
+2.6100E-03,-78.8000E-03,+142.4500E-03,+135.6250E-03,+87.4750E-03
+2.6200E-03,-110.0500E-03,+123.7000E-03,+120.0000E-03,+98.4125E-03
+2.6300E-03,-141.3000E-03,+95.5750E-03,+91.8750E-03,+110.9125E-03
+2.6400E-03,-166.3000E-03,+67.4500E-03,+63.7500E-03,+114.0375E-03
+2.6500E-03,-188.1750E-03,+36.2000E-03,+35.6250E-03,+118.7250E-03
+2.6600E-03,-203.8000E-03,+8.0750E-03,+7.5000E-03,+117.1625E-03
+2.6700E-03,-206.9250E-03,-26.3000E-03,-23.7500E-03,+117.1625E-03
+2.6800E-03,-206.9250E-03,-54.4250E-03,-58.1250E-03,+103.1000E-03
+2.6900E-03,-200.6750E-03,-85.6750E-03,-86.2500E-03,+98.4125E-03
+2.7000E-03,-188.1750E-03,-110.6750E-03,-111.2500E-03,+93.7250E-03
+2.7100E-03,-169.4250E-03,-135.6750E-03,-136.2500E-03,+81.2250E-03
+2.7200E-03,-141.3000E-03,-151.3000E-03,-148.7500E-03,+62.4750E-03
+2.7300E-03,-113.1750E-03,-163.8000E-03,-158.1250E-03,+45.2875E-03
+2.7400E-03,-75.6750E-03,-166.9250E-03,-167.5000E-03,+31.2250E-03
+2.7500E-03,-44.4250E-03,-170.0500E-03,-170.6250E-03,+21.8500E-03
+2.7600E-03,-3.8000E-03,-163.8000E-03,-164.3750E-03,+1.5375E-03
+2.7700E-03,+30.5750E-03,-151.3000E-03,-11.2500E-03,-12.5250E-03
+2.7800E-03,+64.9500E-03,-135.6750E-03,-8.1250E-03,-32.8375E-03
+2.7900E-03,+99.3250E-03,-116.9250E-03,-8.1250E-03,-35.9625E-03
+2.8000E-03,+127.4500E-03,-88.8000E-03,-1.8750E-03,-42.2125E-03
+2.8100E-03,+152.4500E-03,-57.5500E-03,-5.0000E-03,-48.4625E-03
+2.8200E-03,+171.2000E-03,-29.4250E-03,-1.8750E-03,-51.5875E-03
+2.8300E-03,+183.7000E-03,+4.9500E-03,-8.1250E-03,-50.0250E-03
+2.8400E-03,+186.8250E-03,+39.3250E-03,-5.0000E-03,-48.4625E-03
+2.8500E-03,+183.7000E-03,+67.4500E-03,-1.8750E-03,-39.0875E-03
+2.8600E-03,+174.3250E-03,+92.4500E-03,-1.8750E-03,-31.2750E-03
+2.8700E-03,+158.7000E-03,+120.5750E-03,-1.8750E-03,-15.6500E-03
+2.8800E-03,+133.7000E-03,+142.4500E-03,-1.8750E-03,-17.2125E-03
+2.8900E-03,+111.8250E-03,+158.0750E-03,-1.8750E-03,+3.1000E-03
+2.9000E-03,+77.4500E-03,+167.4500E-03,-1.8750E-03,+14.0375E-03
+2.9100E-03,+46.2000E-03,+173.7000E-03,-1.8750E-03,+18.7250E-03
+2.9200E-03,+8.7000E-03,+167.4500E-03,+166.8750E-03,+35.9125E-03
+2.9300E-03,-31.9250E-03,+164.3250E-03,+157.5000E-03,+42.1625E-03
+2.9400E-03,-66.3000E-03,+148.7000E-03,+145.0000E-03,+60.9125E-03
+2.9500E-03,-103.8000E-03,+129.9500E-03,+129.3750E-03,+65.6000E-03
+2.9600E-03,-128.8000E-03,+101.8250E-03,+104.3750E-03,+71.8500E-03
+2.9700E-03,-156.9250E-03,+76.8250E-03,+79.3750E-03,+84.3500E-03
+2.9800E-03,-181.9250E-03,+48.7000E-03,+45.0000E-03,+93.7250E-03
+2.9900E-03,-200.6750E-03,+20.5750E-03,+13.7500E-03,+92.1625E-03
+3.0000E-03,-203.8000E-03,-13.8000E-03,-17.5000E-03,+87.4750E-03
+3.0100E-03,-210.0500E-03,-48.1750E-03,-45.6250E-03,+87.4750E-03
+3.0200E-03,-200.6750E-03,-79.4250E-03,-76.8750E-03,+74.9750E-03
+3.0300E-03,-188.1750E-03,-104.4250E-03,-101.8750E-03,+67.1625E-03
+3.0400E-03,-172.5500E-03,-129.4250E-03,-126.8750E-03,+57.7875E-03
+3.0500E-03,-150.6750E-03,-145.0500E-03,-145.6250E-03,+34.3500E-03
+3.0600E-03,-122.5500E-03,-157.5500E-03,-158.1250E-03,+23.4125E-03
+3.0700E-03,-88.1750E-03,-170.0500E-03,-14.3750E-03,+12.4750E-03
+3.0800E-03,-50.6750E-03,-176.3000E-03,-1.8750E-03,-4.7125E-03
+3.0900E-03,-16.3000E-03,-166.9250E-03,-5.0000E-03,-23.4625E-03
+3.1000E-03,+21.2000E-03,-154.4250E-03,-1.8750E-03,-37.5250E-03
+3.1100E-03,+52.4500E-03,-141.9250E-03,-1.8750E-03,-45.3375E-03
+3.1200E-03,+86.8250E-03,-120.0500E-03,-5.0000E-03,-59.4000E-03
+3.1300E-03,+121.2000E-03,-98.1750E-03,-1.8750E-03,-56.2750E-03
+3.1400E-03,+143.0750E-03,-66.9250E-03,-5.0000E-03,-70.3375E-03
+3.1500E-03,+164.9500E-03,-41.9250E-03,-1.8750E-03,-84.4000E-03
+3.1600E-03,+177.4500E-03,-4.4250E-03,-1.8750E-03,-70.3375E-03
+3.1700E-03,+183.7000E-03,+26.8250E-03,-1.8750E-03,-67.2125E-03
+3.1800E-03,+183.7000E-03,+58.0750E-03,-1.8750E-03,-73.4625E-03
+3.1900E-03,+177.4500E-03,+83.0750E-03,-1.8750E-03,-59.4000E-03
+3.2000E-03,+164.9500E-03,+111.2000E-03,+1.2500E-03,-51.5875E-03
+3.2100E-03,+143.0750E-03,+133.0750E-03,-5.0000E-03,-48.4625E-03
+3.2200E-03,+121.2000E-03,+151.8250E-03,-1.8750E-03,-37.5250E-03
+3.2300E-03,+86.8250E-03,+164.3250E-03,+163.7500E-03,-26.5875E-03
+3.2400E-03,+52.4500E-03,+167.4500E-03,+170.0000E-03,-25.0E-06
+3.2500E-03,+18.0750E-03,+170.5750E-03,+170.0000E-03,+9.3500E-03
+3.2600E-03,-19.4250E-03,+167.4500E-03,+163.7500E-03,+21.8500E-03
+3.2700E-03,-53.8000E-03,+154.9500E-03,+151.2500E-03,+32.7875E-03
+3.2800E-03,-91.3000E-03,+136.2000E-03,+132.5000E-03,+40.6000E-03
+3.2900E-03,-119.4250E-03,+114.3250E-03,+110.6250E-03,+51.5375E-03
+3.3000E-03,-156.9250E-03,+89.3250E-03,+85.6250E-03,+68.7250E-03
+3.3100E-03,-175.6750E-03,+54.9500E-03,+57.5000E-03,+56.2250E-03
+3.3200E-03,-191.3000E-03,+23.7000E-03,+26.2500E-03,+60.9125E-03
+3.3300E-03,-206.9250E-03,-1.3000E-03,-1.8750E-03,+67.1625E-03
+3.3400E-03,-206.9250E-03,-35.6750E-03,-36.2500E-03,+59.3500E-03
+3.3500E-03,-203.8000E-03,-66.9250E-03,-64.3750E-03,+51.5375E-03
+3.3600E-03,-200.6750E-03,-95.0500E-03,-95.6250E-03,+42.1625E-03
+3.3700E-03,-185.0500E-03,-123.1750E-03,-120.6250E-03,+31.2250E-03
+3.3800E-03,-160.0500E-03,-145.0500E-03,-1.8750E-03,+17.1625E-03
+3.3900E-03,-135.0500E-03,-157.5500E-03,-1.8750E-03,-3.1500E-03
+3.4000E-03,-97.5500E-03,-170.0500E-03,-5.0000E-03,-14.0875E-03
+3.4100E-03,-66.3000E-03,-170.0500E-03,-1.8750E-03,-31.2750E-03
+3.4200E-03,-35.0500E-03,-166.9250E-03,-5.0000E-03,-50.0250E-03
+3.4300E-03,+5.5750E-03,-157.5500E-03,-1.8750E-03,-59.4000E-03
+3.4400E-03,+43.0750E-03,-145.0500E-03,-1.8750E-03,-78.1500E-03
+3.4500E-03,+74.3250E-03,-129.4250E-03,-1.8750E-03,-81.2750E-03
+3.4600E-03,+108.7000E-03,-104.4250E-03,+1.2500E-03,-96.9000E-03
+3.4700E-03,+136.8250E-03,-79.4250E-03,-1.8750E-03,-98.4625E-03
+3.4800E-03,+155.5750E-03,-48.1750E-03,-1.8750E-03,-107.8375E-03
+3.4900E-03,+177.4500E-03,-13.8000E-03,-1.8750E-03,-110.9625E-03
+3.5000E-03,+180.5750E-03,+14.3250E-03,-1.8750E-03,-110.9625E-03
+3.5100E-03,+183.7000E-03,+45.5750E-03,-5.0000E-03,-100.0250E-03
+3.5200E-03,+180.5750E-03,+76.8250E-03,+1.2500E-03,-89.0875E-03
+3.5300E-03,+171.2000E-03,+104.9500E-03,+101.2500E-03,-87.5250E-03
+3.5400E-03,+152.4500E-03,+129.9500E-03,+123.1250E-03,-78.1500E-03
+3.5500E-03,+127.4500E-03,+145.5750E-03,+141.8750E-03,-62.5250E-03
+3.5600E-03,+99.3250E-03,+161.2000E-03,+157.5000E-03,-56.2750E-03
+3.5700E-03,+71.2000E-03,+167.4500E-03,+166.8750E-03,-37.5250E-03
+3.5800E-03,+30.5750E-03,+173.7000E-03,+170.0000E-03,-21.9000E-03
+3.5900E-03,-3.8000E-03,+173.7000E-03,+166.8750E-03,-17.2125E-03
+3.6000E-03,-41.3000E-03,+158.0750E-03,+154.3750E-03,+7.7875E-03
+3.6100E-03,-81.9250E-03,+145.5750E-03,+138.7500E-03,+20.2875E-03
+3.6200E-03,-110.0500E-03,+120.5750E-03,+120.0000E-03,+24.9750E-03
+3.6300E-03,-144.4250E-03,+101.8250E-03,+98.1250E-03,+31.2250E-03
+3.6400E-03,-166.3000E-03,+70.5750E-03,+66.8750E-03,+42.1625E-03
+3.6500E-03,-188.1750E-03,+39.3250E-03,+38.7500E-03,+42.1625E-03
+3.6600E-03,-200.6750E-03,+8.0750E-03,+4.3750E-03,+39.0375E-03
+3.6700E-03,-203.8000E-03,-26.3000E-03,-23.7500E-03,+34.3500E-03
+3.6800E-03,-210.0500E-03,-57.5500E-03,-51.8750E-03,+35.9125E-03
+3.6900E-03,-200.6750E-03,-85.6750E-03,+1.2500E-03,+26.5375E-03
+3.7000E-03,-188.1750E-03,-110.6750E-03,+1.2500E-03,+10.9125E-03
+3.7100E-03,-169.4250E-03,-135.6750E-03,+1.2500E-03,-25.0E-06
+3.7200E-03,-138.1750E-03,-148.1750E-03,+1.2500E-03,-10.9625E-03
+3.7300E-03,-113.1750E-03,-163.8000E-03,+1.2500E-03,-32.8375E-03
+3.7400E-03,-78.8000E-03,-170.0500E-03,+1.2500E-03,-46.9000E-03
+3.7500E-03,-41.3000E-03,-170.0500E-03,+1.2500E-03,-56.2750E-03
+3.7600E-03,-6.9250E-03,-166.9250E-03,-1.8750E-03,-75.0250E-03
+3.7700E-03,+33.7000E-03,-154.4250E-03,-5.0000E-03,-95.3375E-03
+3.7800E-03,+68.0750E-03,-135.6750E-03,+1.2500E-03,-103.1500E-03
+3.7900E-03,+99.3250E-03,-113.8000E-03,+1.2500E-03,-109.4000E-03
+3.8000E-03,+127.4500E-03,-91.9250E-03,-5.0000E-03,-128.1500E-03
+3.8100E-03,+152.4500E-03,-57.5500E-03,-1.8750E-03,-129.7125E-03
+3.8200E-03,+168.0750E-03,-26.3000E-03,-5.0000E-03,-132.8375E-03
+3.8300E-03,+183.7000E-03,+8.0750E-03,-1.8750E-03,-134.4000E-03
+3.8400E-03,+186.8250E-03,+39.3250E-03,+32.5000E-03,-118.7750E-03
+3.8500E-03,+180.5750E-03,+64.3250E-03,+66.8750E-03,-118.7750E-03
+3.8600E-03,+174.3250E-03,+95.5750E-03,+95.0000E-03,-107.8375E-03
+3.8700E-03,+152.4500E-03,+123.7000E-03,+120.0000E-03,-98.4625E-03
+3.8800E-03,+139.9500E-03,+151.8250E-03,+138.7500E-03,-92.2125E-03
+3.8900E-03,+111.8250E-03,+154.9500E-03,+154.3750E-03,-75.0250E-03
+3.9000E-03,+77.4500E-03,+164.3250E-03,+163.7500E-03,-62.5250E-03
+3.9100E-03,+43.0750E-03,+173.7000E-03,+166.8750E-03,-48.4625E-03
+3.9200E-03,+5.5750E-03,+170.5750E-03,+163.7500E-03,-31.2750E-03
+3.9300E-03,-28.8000E-03,+161.2000E-03,+157.5000E-03,-18.7750E-03
+3.9400E-03,-66.3000E-03,+148.7000E-03,+148.1250E-03,-7.8375E-03
+3.9500E-03,-103.8000E-03,+129.9500E-03,+129.3750E-03,+4.6625E-03
+3.9600E-03,-128.8000E-03,+108.0750E-03,+101.2500E-03,+10.9125E-03
+3.9700E-03,-153.8000E-03,+76.8250E-03,+76.2500E-03,+20.2875E-03
+3.9800E-03,-178.8000E-03,+48.7000E-03,+48.1250E-03,+29.6625E-03
+3.9900E-03,-197.5500E-03,+17.4500E-03,+10.6250E-03,+31.2250E-03
+4.0000E-03,-203.8000E-03,-13.8000E-03,+1.2500E-03,+28.1000E-03
+4.0100E-03,-206.9250E-03,-48.1750E-03,+1.2500E-03,+20.2875E-03
+4.0200E-03,-203.8000E-03,-76.3000E-03,+4.3750E-03,+7.7875E-03
+4.0300E-03,-194.4250E-03,-104.4250E-03,+1.2500E-03,-25.0E-06
+4.0400E-03,-172.5500E-03,-126.3000E-03,+1.2500E-03,-6.2750E-03
+4.0500E-03,-153.8000E-03,-148.1750E-03,+1.2500E-03,-29.7125E-03
+4.0600E-03,-122.5500E-03,-160.6750E-03,-1.8750E-03,-40.6500E-03
+4.0700E-03,-91.3000E-03,-170.0500E-03,+1.2500E-03,-57.8375E-03
+4.0800E-03,-56.9250E-03,-170.0500E-03,-1.8750E-03,-70.3375E-03
+4.0900E-03,-19.4250E-03,-166.9250E-03,+1.2500E-03,-84.4000E-03
+4.1000E-03,+21.2000E-03,-157.5500E-03,-5.0000E-03,-95.3375E-03
+4.1100E-03,+55.5750E-03,-141.9250E-03,-1.8750E-03,-106.2750E-03
+4.1200E-03,+86.8250E-03,-123.1750E-03,+1.2500E-03,-123.4625E-03
+4.1300E-03,+118.0750E-03,-95.0500E-03,+1.2500E-03,-126.5875E-03
+4.1400E-03,+139.9500E-03,-70.0500E-03,+1.2500E-03,-135.9625E-03
+4.1500E-03,+164.9500E-03,-35.6750E-03,-36.2500E-03,-140.6500E-03
+4.1600E-03,+180.5750E-03,-4.4250E-03,-8.1250E-03,-135.9625E-03
+4.1700E-03,+186.8250E-03,+26.8250E-03,+26.2500E-03,-137.5250E-03
+4.1800E-03,+189.9500E-03,+58.0750E-03,+57.5000E-03,-132.8375E-03
+4.1900E-03,+177.4500E-03,+86.2000E-03,+88.7500E-03,-126.5875E-03
+4.2000E-03,+164.9500E-03,+111.2000E-03,+110.6250E-03,-121.9000E-03
+4.2100E-03,+146.2000E-03,+136.2000E-03,+132.5000E-03,-106.2750E-03
+4.2200E-03,+118.0750E-03,+154.9500E-03,+148.1250E-03,-89.0875E-03
+4.2300E-03,+89.9500E-03,+164.3250E-03,+160.6250E-03,-75.0250E-03
+4.2400E-03,+55.5750E-03,+173.7000E-03,+166.8750E-03,-53.1500E-03
+4.2500E-03,+18.0750E-03,+176.8250E-03,+163.7500E-03,-42.2125E-03
+4.2600E-03,-19.4250E-03,+167.4500E-03,+163.7500E-03,-23.4625E-03
+4.2700E-03,-53.8000E-03,+154.9500E-03,+151.2500E-03,-7.8375E-03
+4.2800E-03,-94.4250E-03,+139.3250E-03,+129.3750E-03,+1.5375E-03
+4.2900E-03,-122.5500E-03,+117.4500E-03,+113.7500E-03,+12.4750E-03
+4.3000E-03,-150.6750E-03,+89.3250E-03,+1.2500E-03,+20.2875E-03
+4.3100E-03,-175.6750E-03,+58.0750E-03,+7.5000E-03,+21.8500E-03
+4.3200E-03,-194.4250E-03,+26.8250E-03,+7.5000E-03,+23.4125E-03
+4.3300E-03,-203.8000E-03,-1.3000E-03,+4.3750E-03,+29.6625E-03
+4.3400E-03,-206.9250E-03,-35.6750E-03,+1.2500E-03,+17.1625E-03
+4.3500E-03,-203.8000E-03,-63.8000E-03,+1.2500E-03,+14.0375E-03
+4.3600E-03,-194.4250E-03,-98.1750E-03,+1.2500E-03,+4.6625E-03
